65 4 1 1 1 10 1 1 12 1 1 12 8 8 16 36 62 58 6 6 32 4 1 16 64 4 1 2 1 32 82563.3333
68 4 1 1 1 10 1 1 12 1 1 12 8 8 16 34 52 48 8 8 32 4 1 16 64 4 0 2 1 8 80278.1667
73 4 1 1 1 8 1 1 8 1 1 8 10 12 20 36 62 58 12 12 64 4 1 32 64 4 1 2 1 8 78491.3333
76 4 1 1 1 10 1 1 12 1 1 12 8 8 16 36 52 48 8 8 64 1 1 16 64 4 1 2 1 8 80391.8333
79 4 1 1 1 6 1 1 6 1 1 6 6 6 14 32 42 38 12 12 64 1 1 16 64 4 1 2 1 8 83513.3333
81 4 1 1 1 8 1 1 8 1 1 8 8 8 16 32 62 58 8 8 64 1 1 16 64 4 0 2 1 32 80296.0833
84 4 1 1 1 6 1 1 6 1 1 6 8 8 16 30 62 58 6 6 64 4 1 32 64 4 0 2 1 8 82643.9167
9 4 1 1 1 8 1 1 8 1 1 8 10 12 20 32 52 48 8 8 32 4 1 16 64 4 0 2 1 8 80233.9167
1 4 1 1 1 6 1 1 6 1 1 6 10 12 20 36 42 38 8 8 64 4 1 32 64 4 1 2 1 32 83974.5833
12 4 1 1 1 8 1 1 8 1 1 8 10 12 20 30 52 48 8 8 64 1 1 16 64 4 0 2 1 8 80471.1667
136 4 1 1 1 10 1 1 12 1 1 12 6 6 14 36 62 58 12 12 64 4 1 32 64 4 0 2 1 8 78631.8333
139 4 1 1 1 10 1 1 12 1 1 12 6 6 14 36 52 48 8 8 64 4 1 32 64 4 0 2 1 32 80331.6667
141 4 1 1 1 8 1 1 8 1 1 8 6 6 14 34 42 38 8 8 64 1 1 16 64 4 0 2 1 8 84225.5833
144 4 1 1 1 10 1 1 12 1 1 12 10 12 20 34 52 48 8 8 32 4 1 16 64 4 0 2 1 8 80260.0000
147 4 1 1 1 6 1 1 6 1 1 6 6 6 14 34 42 38 12 12 32 4 1 16 64 4 1 2 1 8 83220.5000
15 4 1 1 1 8 1 1 8 1 1 8 6 6 14 34 62 58 8 8 64 1 1 16 64 4 0 2 1 8 80561.7500
152 4 1 1 1 10 1 1 12 1 1 12 8 8 16 32 62 58 8 8 32 4 1 16 64 4 1 2 1 8 80066.2500
155 4 1 1 1 10 1 1 12 1 1 12 6 6 14 32 62 58 12 12 64 4 1 32 64 4 1 2 1 8 78585.1667
158 4 1 1 1 8 1 1 8 1 1 8 8 8 16 36 52 48 6 6 32 4 1 16 64 4 0 2 1 32 82776.0000
160 4 1 1 1 10 1 1 12 1 1 12 10 12 20 30 42 38 6 6 64 1 1 16 64 4 1 2 1 8 85587.4167
163 4 1 1 1 6 1 1 6 1 1 6 10 12 20 34 52 48 8 8 32 8 1 32 64 4 0 2 1 8 80285.8333
166 4 1 1 1 8 1 1 8 1 1 8 10 12 20 34 62 58 6 6 32 8 1 32 64 4 0 2 1 8 82625.4167
19 4 1 1 1 6 1 1 6 1 1 6 6 6 14 32 62 58 6 6 64 4 1 32 64 4 1 2 1 32 82850.3333
21 4 1 1 1 6 1 1 6 1 1 6 10 12 20 30 42 38 12 12 32 4 1 16 64 4 1 2 1 8 83255.5000
24 4 1 1 1 10 1 1 12 1 1 12 10 12 20 30 52 48 6 6 32 8 1 32 64 4 1 2 1 32 82623.4167
27 4 1 1 1 8 1 1 8 1 1 8 10 12 20 34 52 48 6 6 32 8 1 32 64 4 0 2 1 32 82621.7500
3 4 1 1 1 8 1 1 8 1 1 8 10 12 20 32 42 38 8 8 32 4 1 16 64 4 0 2 1 32 84040.5000
32 4 1 1 1 8 1 1 8 1 1 8 10 12 20 36 52 48 8 8 64 4 1 32 64 4 1 2 1 32 80260.5000
35 4 1 1 1 6 1 1 6 1 1 6 8 8 16 32 42 38 12 12 64 4 1 32 64 4 1 2 1 32 83131.0000
38 4 1 1 1 8 1 1 8 1 1 8 10 12 20 32 42 38 8 8 32 8 1 32 64 4 1 2 1 8 83965.9167
40 4 1 1 1 8 1 1 8 1 1 8 6 6 14 30 42 38 8 8 64 4 1 32 64 4 1 2 1 8 84039.0000
43 4 1 1 1 10 1 1 12 1 1 12 6 6 14 34 62 58 6 6 64 4 1 32 64 4 1 2 1 32 82801.6667
46 4 1 1 1 6 1 1 6 1 1 6 6 6 14 32 42 38 12 12 32 8 1 32 64 4 0 2 1 32 83278.3333
6 4 1 1 1 6 1 1 6 1 1 6 10 12 20 32 62 58 12 12 32 8 1 32 64 4 1 2 1 32 78586.0833
66 4 1 1 1 6 1 1 6 1 1 6 10 12 20 34 42 38 12 12 64 4 1 32 64 4 1 2 1 8 83288.9167
69 4 1 1 1 10 1 1 12 1 1 12 10 12 20 30 62 58 8 8 32 4 1 16 64 4 1 2 1 8 80239.0000
71 4 1 1 1 10 1 1 12 1 1 12 8 8 16 36 42 38 8 8 64 4 1 32 64 4 1 2 1 32 83898.0000
74 4 1 1 1 10 1 1 12 1 1 12 10 12 20 34 52 48 12 12 64 1 1 16 64 4 1 2 1 32 78867.8333
77 4 1 1 1 10 1 1 12 1 1 12 10 12 20 32 42 38 6 6 32 4 1 16 64 4 1 2 1 8 85488.9167
8 4 1 1 1 10 1 1 12 1 1 12 8 8 16 30 42 38 12 12 64 4 1 32 64 4 1 2 1 32 83140.0833
82 4 1 1 1 8 1 1 8 1 1 8 6 6 14 34 52 48 12 12 32 8 1 32 64 4 0 2 1 32 78737.4167
85 4 1 1 1 8 1 1 8 1 1 8 10 12 20 36 42 38 12 12 32 8 1 32 64 4 0 2 1 32 83293.5833
13 4 1 1 1 8 1 1 8 1 1 8 8 8 16 34 42 38 6 6 32 8 1 32 64 4 0 2 1 32 85594.4167
55 4 1 1 1 10 1 1 12 1 1 12 6 6 14 34 52 48 6 6 32 4 1 16 64 4 1 2 1 8 82699.0833
48 4 1 1 1 10 1 1 12 1 1 12 6 6 14 36 52 48 8 8 64 4 1 32 64 4 1 2 1 8 80331.6667
56 4 1 1 1 8 1 1 8 1 1 8 8 8 16 30 52 48 8 8 32 4 1 16 64 4 0 2 1 32 80246.3333
52 4 1 1 1 6 1 1 6 1 1 6 8 8 16 32 42 38 12 12 32 8 1 32 64 4 0 2 1 8 83147.0833
50 4 1 1 1 8 1 1 8 1 1 8 6 6 14 32 52 48 8 8 32 8 1 32 64 4 1 2 1 32 80419.3333
49 4 1 1 1 10 1 1 12 1 1 12 8 8 16 34 42 38 12 12 64 4 1 32 64 4 0 2 1 8 83140.0833
58 4 1 1 1 8 1 1 8 1 1 8 6 6 14 32 52 48 6 6 32 4 1 16 64 4 1 2 1 32 82737.7500
61 4 1 1 1 10 1 1 12 1 1 12 8 8 16 30 52 48 8 8 64 1 1 16 64 4 1 2 1 8 80412.4167
57 4 1 1 1 10 1 1 12 1 1 12 8 8 16 36 52 48 8 8 64 1 1 16 64 4 0 2 1 8 80391.8333
62 4 1 1 1 6 1 1 6 1 1 6 6 6 14 36 52 48 12 12 32 8 1 32 64 4 0 2 1 8 78803.5833
53 4 1 1 1 8 1 1 8 1 1 8 10 12 20 36 62 58 6 6 64 4 1 32 64 4 1 2 1 32 82597.1667
54 4 1 1 1 10 1 1 12 1 1 12 10 12 20 32 52 48 6 6 32 8 1 32 64 4 0 2 1 32 82617.0000
59 4 1 1 1 10 1 1 12 1 1 12 8 8 16 36 62 58 8 8 32 4 1 16 64 4 1 2 1 8 80060.9167
63 4 1 1 1 10 1 1 12 1 1 12 10 12 20 32 42 38 12 12 32 4 1 16 64 4 1 2 1 8 83258.0000
60 4 1 1 1 10 1 1 12 1 1 12 8 8 16 32 62 58 12 12 32 8 1 32 64 4 1 2 1 32 78501.5000
51 4 1 1 1 10 1 1 12 1 1 12 10 12 20 32 42 38 8 8 64 1 1 16 64 4 0 2 1 8 84142.0833
137 4 1 1 1 8 1 1 8 1 1 8 10 12 20 34 52 48 6 6 64 1 1 16 64 4 1 2 1 32 82789.4167
14 4 1 1 1 8 1 1 8 1 1 8 10 12 20 34 62 58 8 8 32 4 1 16 64 4 1 2 1 32 80222.5000
142 4 1 1 1 10 1 1 12 1 1 12 6 6 14 32 62 58 8 8 64 4 1 32 64 4 0 2 1 8 80373.3333
145 4 1 1 1 10 1 1 12 1 1 12 10 12 20 32 52 48 12 12 32 8 1 32 64 4 0 2 1 8 78639.8333
148 4 1 1 1 10 1 1 12 1 1 12 10 12 20 30 62 58 6 6 64 1 1 16 64 4 1 2 1 8 82793.8333
150 4 1 1 1 10 1 1 12 1 1 12 8 8 16 30 62 58 8 8 64 1 1 16 64 4 1 2 1 32 80260.7500
153 4 1 1 1 6 1 1 6 1 1 6 6 6 14 36 62 58 6 6 64 1 1 16 64 4 1 2 1 32 83047.7500
156 4 1 1 1 6 1 1 6 1 1 6 10 12 20 32 52 48 6 6 32 4 1 16 64 4 0 2 1 8 82785.3333
159 4 1 1 1 10 1 1 12 1 1 12 8 8 16 32 62 58 8 8 64 1 1 16 64 4 0 2 1 32 80284.2500
161 4 1 1 1 6 1 1 6 1 1 6 6 6 14 32 42 38 8 8 32 4 1 16 64 4 0 2 1 8 83904.5000
164 4 1 1 1 6 1 1 6 1 1 6 6 6 14 36 62 58 12 12 32 4 1 16 64 4 1 2 1 8 78691.1667
17 4 1 1 1 8 1 1 8 1 1 8 6 6 14 32 42 38 6 6 64 4 1 32 64 4 0 2 1 8 85404.7500
2 4 1 1 1 10 1 1 12 1 1 12 6 6 14 30 62 58 12 12 64 4 1 32 64 4 0 2 1 32 78728.0833
22 4 1 1 1 6 1 1 6 1 1 6 10 12 20 32 42 38 12 12 64 4 1 32 64 4 1 2 1 8 83288.9167
25 4 1 1 1 8 1 1 8 1 1 8 10 12 20 34 42 38 8 8 32 4 1 16 64 4 0 2 1 8 84040.5000
28 4 1 1 1 6 1 1 6 1 1 6 8 8 16 34 42 38 8 8 32 4 1 16 64 4 0 2 1 8 83976.3333
30 4 1 1 1 10 1 1 12 1 1 12 6 6 14 30 62 58 12 12 32 4 1 16 64 4 1 2 1 32 78734.3333
33 4 1 1 1 8 1 1 8 1 1 8 8 8 16 34 52 48 12 12 64 4 1 32 64 4 1 2 1 32 78705.7500
36 4 1 1 1 10 1 1 12 1 1 12 6 6 14 36 42 38 8 8 32 8 1 32 64 4 1 2 1 32 84023.0000
39 4 1 1 1 10 1 1 12 1 1 12 6 6 14 32 62 58 6 6 64 1 1 16 64 4 0 2 1 8 82993.5833
41 4 1 1 1 8 1 1 8 1 1 8 10 12 20 30 52 48 8 8 32 4 1 16 64 4 0 2 1 32 80253.0000
44 4 1 1 1 8 1 1 8 1 1 8 10 12 20 32 62 58 8 8 64 1 1 16 64 4 0 2 1 32 80313.8333
47 4 1 1 1 6 1 1 6 1 1 6 8 8 16 34 42 38 6 6 64 1 1 16 64 4 1 2 1 8 85772.7500
64 4 1 1 1 8 1 1 8 1 1 8 6 6 14 30 52 48 12 12 32 8 1 32 64 4 0 2 1 32 78779.5000
67 4 1 1 1 8 1 1 8 1 1 8 10 12 20 32 62 58 6 6 64 4 1 32 64 4 1 2 1 32 82630.6667
7 4 1 1 1 10 1 1 12 1 1 12 10 12 20 36 42 38 6 6 64 4 1 32 64 4 1 2 1 8 85415.9167
72 4 1 1 1 10 1 1 12 1 1 12 10 12 20 36 42 38 12 12 32 8 1 32 64 4 1 2 1 32 83293.5833
75 4 1 1 1 10 1 1 12 1 1 12 10 12 20 34 42 38 12 12 64 1 1 16 64 4 0 2 1 8 83492.2500
78 4 1 1 1 6 1 1 6 1 1 6 8 8 16 34 52 48 12 12 64 1 1 16 64 4 0 2 1 8 78832.4167
80 4 1 1 1 8 1 1 8 1 1 8 8 8 16 30 62 58 12 12 64 4 1 32 64 4 0 2 1 32 78402.0000
83 4 1 1 1 10 1 1 12 1 1 12 10 12 20 32 42 38 6 6 64 1 1 16 64 4 0 2 1 32 85587.4167
86 4 1 1 1 10 1 1 12 1 1 12 8 8 16 34 42 38 8 8 64 1 1 16 64 4 0 2 1 8 84093.7500
